DropperID, MobName                       , QuestID, ItemID , ServerItemName                               , Chance , MinQTY, MaxQTY , AvgQty
  3230308, Tweeter                       ,       0, 1322003, Lollipop                                     ,     700,      1,       1,       1
  3230308, Tweeter                       ,       0, 1372000, Fairy Wand                                   ,     700,      1,       1,       1
  3230308, Tweeter                       ,       0, 1402006, Lionheart                                    ,     700,      1,       1,       1
  3230308, Tweeter                       ,       0, 1422008, Sledgehammer                                 ,     700,      1,       1,       1
  3230308, Tweeter                       ,       0, 1482005, Silver Maiden                                ,     500,      1,       1,       1
  3230308, Tweeter                       ,       0, 2000002, White Potion                                 ,   20000,      1,       1,       1
  3230308, Tweeter                       ,       0, 2000003, Blue Potion                                  ,   20000,      1,       1,       1
  3230308, Tweeter                       ,       0, 2002008, Sniper Pill                                  ,   20000,      1,       1,       1
  3230308, Tweeter                       ,       0, 2040902, Scroll for Shield for Defense 10%            ,     300,      1,       1,       1
  3230308, Tweeter                       ,       0, 2043210, Scroll for One-Handed BW for Accuracy 100%   ,     300,      1,       1,       1
  3230308, Tweeter                       ,       0, 4000003, Tree Branch                                  ,  600000,      1,       1,       1
  3230308, Tweeter                       ,       0, 4000116, Small Egg                                    ,  600000,      1,       1,       1
  3230308, Tweeter                       ,       0, 4003005, Soft Feather                                 ,  200000,      1,       1,       1
  3230308, Tweeter                       ,       0, 4004002, Dexterous Crystal Ore                        ,   10000,      1,       1,       1
  3230308, Tweeter                       ,       0, 4010001, Steel Ore                                    ,    7000,      1,       1,       1
  3230308, Tweeter                       ,       0, 4020001, Amethyst Ore                                 ,    9000,      1,       1,       1
  3230308, Tweeter                       ,       0, 4020008, Black Crystal Ore                            ,    9000,      1,       1,       1
  3230400, Drumming Bunny                ,       0,       0, Meso                                         ,  400000,     97,     139,     118
  3230400, Drumming Bunny                ,    3438, 4031135, Dull Crystal                                 ,  100000,      1,       1,       1
  3230400, Drumming Bunny                ,    3440, 4031140, Dull Crystal                                 ,  100000,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1002144, Brown Matty                                  ,    1287,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1040025, Red Bennis Chainmail                         ,     700,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1040074, Green Legolier                               ,     800,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1041033, Red Bennis Chainmail                         ,     800,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1041049, Blue Steal                                   ,     800,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1041084, Red Jangoon Armor                            ,     700,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1050011, Black Dragon Robe                            ,     700,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1060063, Green Legolier Pants                         ,     800,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1061045, Blue Steal Pants                             ,     800,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1061083, Red Jangoon Skirt                            ,     700,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1062006, Bennis Chainpants                            ,     800,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1072132, Emerald Hildon Boots                         ,     700,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1082053, Black Lutia                                  ,    1000,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1092008, Pan Lid                                      ,     700,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1203003, Mokbi Throwing-Stars                         ,     500,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1302013, Red Whip                                     ,     700,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1372000, Fairy Wand                                   ,     700,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1402008, Broadsword                                   ,     700,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1402010, Aluminum Baseball Bat                        ,     700,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 1492004, Cold Mind                                    ,     500,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 2000002, White Potion                                 ,   20000,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 2000003, Blue Potion                                  ,   20000,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 2043201, Scroll for One-Handed BW for ATT 60%         ,     750,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 2044414, Scroll for Pole Arm for Accuracy 10%         ,     300,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 2044901, Scroll for Gun for ATT 60%                   ,     300,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 2044902, Scroll for Gun for ATT 10%                   ,     750,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 4000127, Toy Drum                                     ,  600000,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 4004004, Dark Crystal Ore                             ,   10000,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 4006001, The Summoning Rock                           ,   10000,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 4010001, Steel Ore                                    ,    9000,      1,       1,       1
  3230400, Drumming Bunny                ,       0, 4020007, Diamond Ore                                  ,    9000,      1,       1,       1
  3230405, Jr. Seal                      ,       0,       0, Meso                                         ,  400000,     96,     114,     105
  3230405, Jr. Seal                      ,       0, 1002177, Blue Burgler                                 ,    1287,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1040073, Blue Legolier                                ,     800,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1051023, Purple Moonlight                             ,     700,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1060062, Blue Legolier Pants                          ,     800,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1072122, Brown Steel-Tip Boots                        ,     800,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1072128, Blue Goni Shoes                              ,     800,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1082009, Steel Brist                                  ,    1000,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1082054, Red Noel                                     ,    1000,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1082192, Brown Jeweled                                ,    1000,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1302009, Traus                                        ,     700,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1312007, Blue Counter                                 ,     700,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1332011, Bazlud                                       ,     500,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1332031, Dragon Toenail                               ,     500,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 1372012, Crystal Wand                                 ,     700,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 2000002, White Potion                                 ,   20000,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 2000003, Blue Potion                                  ,   20000,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 2002005, Sniper Potion                                ,   20000,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 2022040, Air Bubble                                   ,    3000,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 2040302, Scroll for Earring for INT 10%               ,     300,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 2040707, Scroll for Shoes for Mobility 60%            ,     750,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 2044410, Scroll for Pole Arm for Accuracy 100%        ,     300,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 4000154, Toy Baby Seal                                ,  600000,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 4010000, Bronze Ore                                   ,    9000,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 4010001, Steel Ore                                    ,    9000,      1,       1,       1
  3230405, Jr. Seal                      ,       0, 4020002, AquaMarine Ore                               ,    9000,      1,       1,       1
  4130100, Copper Drake                  ,       0,       0, Meso                                         ,  400000,    160,     240,     200
  4130100, Copper Drake                  ,       0, 1002045, Blue Bone Helm                               ,    1287,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1002138, Blue Pole-Feather Hat                        ,    1287,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1040079, Brown Piette                                 ,     800,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1050022, Dark Crusader Chainmail                      ,     700,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1050046, Red Calas                                    ,     700,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1052113, Red Barbay                                   ,     700,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1060069, Brown Piette Pants                           ,     800,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1072125, Purple Steel-Tip Boots                       ,     800,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1072133, Mithril Hildon Boots                         ,     800,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1082064, Dark Arten                                   ,    1000,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1302010, Jeweled Katar                                ,     700,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1322016, Jacker                                       ,     700,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1332016, Sai                                          ,     500,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1382001, Arc Staff                                    ,     700,      1,       1,       1
  4130100, Copper Drake                  ,       0, 1472012, Silver Guardian                              ,     700,      1,       1,       1
  4130100, Copper Drake                  ,       0, 2000002, White Potion                                 ,   20000,      1,       1,       1
  4130100, Copper Drake                  ,       0, 2000003, Blue Potion                                  ,   20000,      1,       1,       1
  4130100, Copper Drake                  ,       0, 2000004, Elixir                                       ,   20000,      1,       1,       1
  4130100, Copper Drake                  ,       0, 2012000, Drake's Blood                                ,   20000,      1,       1,       1
  4130100, Copper Drake                  ,       0, 2012003, Drake's Meat                                 ,   20000,      1,       1,       1
  4130100, Copper Drake                  ,       0, 2040025, Scroll for Helmet for INT 60%                ,     300,      1,       1,       1
  4130100, Copper Drake                  ,       0, 2040601, Scroll for Bottomwear for Defense 60%        ,     300,      1,       1,       1
  4130100, Copper Drake                  ,       0, 2044014, Scroll for Two-Handed Sword for Accuracy 10% ,     300,      1,       1,       1
  4130100, Copper Drake                  ,       0, 2044702, Scroll for Claw for ATT 10%                  ,     750,      1,       1,       1
  4130100, Copper Drake                  ,       0, 4000014, Drake Skull                                  ,  600000,      1,       1,       1
  4130100, Copper Drake                  ,       0, 4000030, Dragon Skin                                  ,   60000,      1,       1,       1
  4130100, Copper Drake                  ,       0, 4006001, The Summoning Rock                           ,   10000,      1,       1,       1
  4130100, Copper Drake                  ,       0, 4010005, Orihalcon Ore                                ,    9000,      1,       1,       1
  4130100, Copper Drake                  ,       0, 4020008, Black Crystal Ore                            ,    9000,      1,       1,       1
  4130102, Dark Nependeath               ,       0,       0, Meso                                         ,  400000,    172,     258,     215
  4130102, Dark Nependeath               ,       0, 1002092, Yellow Duke                                  ,    1287,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1040080, Dark Piette                                  ,     800,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1040095, Blue China                                   ,     800,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1040096, Brown China                                  ,     700,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1041087, Red Shouldermail                             ,     800,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1051027, Brown Moonlight                              ,     700,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1060068, Dark Piette Pants                            ,     800,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1060084, Blue China Pants                             ,     800,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1060085, Brown China Pants                            ,     700,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1061086, Red Shouldermail Pants                       ,     800,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1072110, Black Blue-Lines Shoes                       ,     800,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1072132, Emerald Hildon Boots                         ,     800,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1082063, Blue Arten                                   ,    1000,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1082084, Blue Willow                                  ,    1000,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 1302013, Red Whip                                     ,     700,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 2000002, White Potion                                 ,   20000,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 2000003, Blue Potion                                  ,   20000,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 2000004, Elixir                                       ,   20000,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 2041014, Scroll for Cape for STR 10%                  ,     300,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 2044201, Scroll for Two-Handed BW for ATT 60%         ,     300,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 4000062, Dark Nependeath Seed                         ,  600000,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 4004000, Power Crystal Ore                            ,   10000,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 4004004, Dark Crystal Ore                             ,   10000,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 4006001, The Summoning Rock                           ,   10000,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 4010003, Adamantium Ore                               ,    9000,      1,       1,       1
  4130102, Dark Nependeath               ,       0, 4020006, Topaz Ore                                    ,    9000,      1,       1,       1
  4130103, Rombot                        ,       0,       0, Meso                                         ,  400000,    423,    2080,    1251.5
  4130103, Rombot                        ,       0, 1040063, Black Knucklevest                            ,    8000,      1,       1,       1
  4130103, Rombot                        ,       0, 1041080, Red Moon                                     ,   40000,      1,       1,       1
  4130103, Rombot                        ,       0, 1051032, Blue Calaf                                   ,    7000,      1,       1,       1
  4130103, Rombot                        ,       0, 1060052, Black Knucklevest Pants                      ,    8000,      1,       1,       1
  4130103, Rombot                        ,       0, 1072129, Green Goni Shoes                             ,    8000,      1,       1,       1
  4130103, Rombot                        ,       0, 1072140, Pink Goldwind Shoes                          ,    8000,      1,       1,       1
  4130103, Rombot                        ,       0, 1082071, Aqua Brace                                   ,   10000,      1,       1,       1
  4130103, Rombot                        ,       0, 1082085, Red Willow                                   ,   10000,      1,       1,       1
  4130103, Rombot                        ,       0, 1312008, Buck                                         ,    7000,      1,       1,       1
  4130103, Rombot                        ,       0, 1372007, Cromi                                        ,    7000,      1,       1,       1
  4130103, Rombot                        ,       0, 1372012, Crystal Wand                                 ,   40000,      1,       1,       1
  4130103, Rombot                        ,       0, 1432004, Serpent's Tongue                             ,    5000,      1,       1,       1
  4130103, Rombot                        ,       0, 1442009, Crescent Polearm                             ,    7000,      1,       1,       1
  4130103, Rombot                        ,       0, 1462006, Silver Crow                                  ,    5000,      1,       1,       1
  4130103, Rombot                        ,       0, 1472013, Dark Guardian                                ,   40000,      1,       1,       1
  4130103, Rombot                        ,       0, 1472019, Blood Slain                                  ,    5000,      1,       1,       1
  4130103, Rombot                        ,       0, 1492007, Mr. Rasfelt                                  ,    5000,      1,       1,       1
  4130103, Rombot                        ,       0, 2000002, White Potion                                 ,  200000,      1,       1,       1
  4130103, Rombot                        ,       0, 2000004, Elixir                                       ,  999999,      1,       1,       1
  4130103, Rombot                        ,       0, 2040902, Scroll for Shield for Defense 10%            ,    3000,      1,       1,       1
  4130103, Rombot                        ,       0, 2043210, Scroll for One-Handed BW for Accuracy 100%   ,    3000,      1,       1,       1
  4130103, Rombot                        ,       0, 4000124, Rombot's Memory Card                         ,  600000,      1,       1,       1
  4130103, Rombot                        ,       0, 4004002, Dexterous Crystal Ore                        ,  100000,      1,       1,       1
  4130103, Rombot                        ,       0, 4006000, The Magic Rock                               ,  100000,      1,       1,       1
  4130103, Rombot                        ,       0, 4010000, Bronze Ore                                   ,   90000,      1,       1,       1
  4130103, Rombot                        ,       0, 4020000, Garnet Ore                                   ,   90000,      1,       1,       1
  4130103, Rombot                        ,       0, 4020007, Diamond Ore                                  ,   90000,      1,       1,       1
  4130103, Rombot                        ,       0, 4020008, Black Crystal Ore                            ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0,       0, Meso                                         ,  400000,    822,    3987,    2404.5
  4220000, Seruf                         ,       0, 1442018, Frozen Tuna                                  ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1002268, Brown Polyfeather Hat                        ,    5000,      1,       1,       1
  4220000, Seruf                         ,       0, 1040090, Green Orientican                             ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1061091, Red Ice Queen Skirt                          ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1082091, Dark Garner                                  ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1041094, Light Mantis                                 ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1032019, Crystal Flower Earrings                      ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1072137, Green Goldrunners                            ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1082089, Oaker Garner                                 ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1082060, Sapphire Clench                              ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1040098, Light Scorpio                                ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1002029, Red Oriental Helmet                          ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1051043, Brown Choro                                  ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1050054, Red Anakamoon                                ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1041092, Red Ice Queen                                ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1072149, Blood Camel Boots                            ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1072136, Pink Goldrunners                             ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1061094, Bloody Mantis Pants                          ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 1302025, Red Umbrella                                 ,    5000,      1,       1,       1
  4220000, Seruf                         ,       0, 2022041, Fried shrimp                                 ,  200000,      1,       5,       3
  4220000, Seruf                         ,       0, 2000005, Power Elixir                                 ,  200000,      1,       1,       1
  4220000, Seruf                         ,       0, 2040029, Scroll for Helmet for DEX 60%                ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2040301, Scroll for Earring for INT 60%               ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2040302, Scroll for Earring for INT 10%               ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2040311, Scroll for Earring for Defense 60%           ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2040516, Scroll for Overall Armor for LUK 60%         ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2040517, Scroll for Overall Armor for LUK 10%         ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2040704, Scroll for Shoes for Jump 60%                ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2040705, Scroll for Shoes for Jump 10%                ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2040804, Scroll for Gloves for ATT 60%                ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2040805, Scroll for Gloves for ATT 10%                ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2041004, Scroll for Cape for Defense 60%              ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2041005, Scroll for Cape for Defense 10%              ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 2044809, Scroll for Knuckler for Accuracy 10%         ,    3000,      1,       1,       1
  4220000, Seruf                         ,       0, 4000166, Shrimp Meat                                  ,  600000,      1,       1,       1
  4220000, Seruf                         ,       0, 4000167, Hard Needle                                  ,  600000,      1,       1,       1
  4220000, Seruf                         ,       0, 4010002, Mithril Ore                                  ,    7000,      1,       1,       1
  4220000, Seruf                         ,       0, 4010003, Adamantium Ore                               ,   90000,      1,       1,       1
  4220000, Seruf                         ,       0, 4020004, Opal Ore                                     ,   90000,      1,       1,       1
  4220000, Seruf                         ,       0, 4032474, Seruf Pearl                                  ,  200000,      1,       1,       1
  4230100, Cold Eye                      ,       0,       0, Meso                                         ,  400000,     96,     144,     120
  4230100, Cold Eye                      ,       0, 1002098, Gold Nordic Helm                             ,    1287,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1002103, Pink Moon Conehat                            ,    1287,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1002166, Red Distinction                              ,    1287,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1002169, Brown Distinction                            ,    1287,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1032008, Cat's Eye                                    ,    1000,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1041075, Red Shadow                                   ,     800,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1060057, Dark Hunter's Pants                          ,     800,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1061070, Red Shadow Pants                             ,     800,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1072090, Red Salt Shoes                               ,     800,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1072132, Emerald Hildon Boots                         ,     800,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1072140, Pink Goldwind Shoes                          ,     800,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1082066, Brown Moon Gloves                            ,    1000,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1203003, Mokbi Throwing-Stars                         ,     400,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1203007, Icicle                                       ,     500,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1412004, Niam                                         ,     700,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1462004, Eagle Crow                                   ,     500,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1472013, Dark Guardian                                ,     500,      1,       1,       1
  4230100, Cold Eye                      ,       0, 1472017, Dark Avarice                                 ,     500,      1,       1,       1
  4230100, Cold Eye                      ,       0, 2000002, White Potion                                 ,   20000,      1,       1,       1
  4230100, Cold Eye                      ,       0, 2000003, Blue Potion                                  ,   20000,      1,       1,       1
  4230100, Cold Eye                      ,       0, 2000006, Mana Elixir                                  ,   20000,      1,       1,       1
  4230100, Cold Eye                      ,       0, 2040001, Scroll for Helmet for Defense 60%            ,     300,      1,       1,       1
  4230100, Cold Eye                      ,       0, 2044412, Scroll for Pole Arm for Accuracy 60%         ,     300,      1,       1,       1
  4230100, Cold Eye                      ,       0, 4000023, Cold Eye Tail                                ,  600000,      1,       1,       1
  4230100, Cold Eye                      ,       0, 4010001, Steel Ore                                    ,    9000,      1,       1,       1
  4230100, Cold Eye                      ,       0, 4010005, Orihalcon Ore                                ,    9000,      1,       1,       1
  4230100, Cold Eye                      ,       0, 4010006, Gold Ore                                     ,    9000,      1,       1,       1
  4230101, Zombie Lupin                  ,       0,       0, Meso                                         ,  400000,    104,     156,     130
  4230101, Zombie Lupin                  ,       0, 1002080, Red Bandana                                  ,     700,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1002151, Brown Guiltian                               ,    1287,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1002185, Dark Pilfer                                  ,    1287,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1002628, Red Misty                                    ,    1287,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1040000, Yellow Jangoon Armor                         ,     800,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1040074, Green Legolier                               ,     800,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1041068, Dark Legolia                                 ,     800,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1041086, Black Jangoon Armor                          ,     800,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1050039, Dark Starlight                               ,     700,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1051001, Emerald Fitted Mail                          ,     700,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1051009, Purple Avenger                               ,     700,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1060063, Green Legolier Pants                         ,     800,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1061085, Black Jangoon Skirt                          ,     800,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1082037, Bronze Wolfskin                              ,    1000,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1302013, Red Whip                                     ,     700,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1332003, Shinkita                                     ,     500,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1382001, Arc Staff                                    ,     700,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1442003, Axe Pole Arm                                 ,     700,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1442005, The Nine Dragons                             ,     700,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1462006, Silver Crow                                  ,     500,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1462007, Rower                                        ,     500,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 1472015, Blood Avarice                                ,     500,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 2000002, White Potion                                 ,   20000,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 2000003, Blue Potion                                  ,   20000,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 2044314, Scroll for Spear for Accuracy 10%            ,     300,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 4000031, Cursed Doll                                  ,  600000,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 4003004, Stiff Feather                                ,  200000,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 4010005, Orihalcon Ore                                ,    9000,      1,       1,       1
  4230101, Zombie Lupin                  ,       0, 4020001, Amethyst Ore                                 ,    9000,      1,       1,       1
  4230102, Wraith                        ,       0,       0, Meso                                         ,  400000,    176,     246,     211
  4230102, Wraith                        ,       0, 1002099, Mithril Nordic Helm                          ,    1287,      1,       1,       1
  4230102, Wraith                        ,       0, 1002207, Red Sonata                                   ,    1287,      1,       1,       1
  4230102, Wraith                        ,       0, 1002211, Blue Maro                                    ,    1287,      1,       1,       1
  4230102, Wraith                        ,       0, 1002212, Red Maro                                     ,    1287,      1,       1,       1
  4230102, Wraith                        ,       0, 1002215, Flame Golden Circlet                         ,    1287,      1,       1,       1
  4230102, Wraith                        ,       0, 1032008, Cat's Eye                                    ,    1000,      1,       1,       1
  4230102, Wraith                        ,       0, 1040061, Green Knucklevest                            ,     800,      1,       1,       1
  4230102, Wraith                        ,       0, 1040085, Maroon Jangoon Armor                         ,     800,      1,       1,       1
  4230102, Wraith                        ,       0, 1060050, Blue Knucklevest Pants                       ,     800,      1,       1,       1
  4230102, Wraith                        ,       0, 1060074, White Jangoon Pants                          ,     800,      1,       1,       1
  4230102, Wraith                        ,       0, 1072114, Red Moon Shoes                               ,     700,      1,       1,       1
  4230102, Wraith                        ,       0, 1072141, Blue Goldwind Shoes                          ,     800,      1,       1,       1
  4230102, Wraith                        ,       0, 1072303, Brown Double Boots                           ,     800,      1,       1,       1
  4230102, Wraith                        ,       0, 1082066, Brown Moon Gloves                            ,    1000,      1,       1,       1
  4230102, Wraith                        ,       0, 1202002, Mighty Bullet                                ,     500,      1,       1,       1
  4230102, Wraith                        ,       0, 1302013, Red Whip                                     ,     700,      1,       1,       1
  4230102, Wraith                        ,       0, 2000002, White Potion                                 ,   20000,      1,       1,       1
  4230102, Wraith                        ,       0, 2000003, Blue Potion                                  ,   20000,      1,       1,       1
  4230102, Wraith                        ,       0, 2000004, Elixir                                       ,   20000,      1,       1,       1
  4230102, Wraith                        ,       0, 2020028, Chocolate                                    ,    3000,      1,       1,       1
  4230102, Wraith                        ,       0, 2040026, Scroll for Helmet for INT 10%                ,     300,      1,       1,       1
  4230102, Wraith                        ,       0, 4000036, Medicine With Weird Vibes                    ,  600000,      1,       1,       1
  4230102, Wraith                        ,       0, 4004004, Dark Crystal Ore                             ,   10000,      1,       1,       1
  4230102, Wraith                        ,       0, 4006001, The Summoning Rock                           ,   10000,      1,       1,       1
  4230102, Wraith                        ,       0, 4010001, Steel Ore                                    ,    9000,      1,       1,       1
  4230102, Wraith                        ,       0, 4020000, Garnet Ore                                   ,    9000,      1,       1,       1
